lambd,mu,d1,d2,network_type,grid_preference,grid_radius,both_affected,polarization,network_influence
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.6848677331519711,1,0.0904770931228995,2,0,0.853729881304876,1.0380817641350937
0.0670000975951552,0.7010708237066865,0.0203930028989091,0.6848677331519711,1,0.0904770931228995,2,0,0.7725319657736682,1.015889939632455
0.3734912136569619,0.0537614123895764,0.0203930028989091,0.6848677331519711,1,0.0904770931228995,2,0,0.8597999179097726,1.115209700619764
0.3734912136569619,0.7010708237066865,1.294724732521779,1.4142135623730951,1,0.0904770931228995,2,0,1.2532000739279607,0.872494693917545
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.2512672869187931,1,0.0904770931228995,2,0,0.859473610093783,0.9628747414591884
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.6848677331519711,3,0.0904770931228995,2,0,0.8302241748365347,1.0266285906288244
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.6848677331519711,1,0.1881238324567675,2,0,0.8426464641311062,1.153185497177795
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.6848677331519711,1,0.0904770931228995,2,0,0.8559100588230917,1.3485308540504826
0.3734912136569619,0.7010708237066865,0.0203930028989091,0.6848677331519711,1,0.0904770931228995,2,0,0.8551153084515959,1.046424482662137
0.0670000975951552,0.0537614123895764,1.294724732521779,1.4142135623730951,3,0.1881238324567675,2,0,0.9656771641394398,1.0198989424067655
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.3223323736797774,2,0.7910600220784545,1,1,1.0169548254218672,1.1362266869030597
0.6767774634063244,0.3040382014587521,1.0658200787341086,1.3223323736797774,2,0.7910600220784545,1,1,1.0623754751213774,1.1324111440900537
0.8818757515400648,0.9322544131428004,1.0658200787341086,1.3223323736797774,2,0.7910600220784545,1,1,1.4555093590674866,1.0508910835666594
0.8818757515400648,0.3040382014587521,0.0416854814482244,1.3223323736797774,2,0.7910600220784545,1,1,0.3407992879258755,1.0123521321226243
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.399573506831336,2,0.7910600220784545,1,1,1.0641610802529247,1.1436507622158973
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.3223323736797774,1,0.7910600220784545,1,1,1.022788178952871,1.1243270720412943
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.3223323736797774,2,0.5808488484472036,1,1,0.9696579984647303,1.1358677523323342
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.3223323736797774,2,0.7910600220784545,1,1,1.0132059791493793,1.1754556849200386
0.8818757515400648,0.3040382014587521,1.0658200787341086,1.3223323736797774,2,0.7910600220784545,1,1,1.0592369361422682,1.1533645361617926
0.6767774634063244,0.9322544131428004,0.0416854814482244,1.399573506831336,1,0.5808488484472036,1,1,0.36850526870597194,1.1235140163301587
0.6413969369605184,0.9545318083837628,0.3597000026864055,1.4142135623730951,3,0.5212896810844541,3,1,0.8474221283767248,1.0030834274536289
0.8987595168873668,0.9545318083837628,0.3597000026864055,1.4142135623730951,3,0.5212896810844541,3,1,0.8469986858011616,1.013264900879785
0.6413969369605184,0.6918769823387265,0.3597000026864055,1.4142135623730951,3,0.5212896810844541,3,1,0.8211754316672408,1.0158465684819808
0.6413969369605184,0.9545318083837628,0.3919663839401369,1.4142135623730951,3,0.5212896810844541,3,1,0.8836702081508239,1.0147131860397292
0.6413969369605184,0.9545318083837628,0.3597000026864055,0.8221541129215129,3,0.5212896810844541,3,1,0.8547405284470733,1.0166432462267612
0.6413969369605184,0.9545318083837628,0.3597000026864055,1.4142135623730951,2,0.5212896810844541,3,1,0.8555589287104509,0.9915834719407403
0.6413969369605184,0.9545318083837628,0.3597000026864055,1.4142135623730951,3,0.2961120503023267,3,1,0.8723971565852602,1.0011819501203896
0.6413969369605184,0.9545318083837628,0.3597000026864055,1.4142135623730951,3,0.5212896810844541,2,1,0.8345186343688745,1.0101821254500567
0.6413969369605184,0.9545318083837628,0.3597000026864055,1.4142135623730951,3,0.5212896810844541,3,0,0.8083911624290957,1.0082345055743784
0.8987595168873668,0.6918769823387265,0.3919663839401369,0.8221541129215129,2,0.2961120503023267,2,0,0.849705951097302,0.9914551415137705
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,1,0,0.8076423938198865,0.9326436616871868
0.3533129766583442,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,1,0,0.8034988747291851,0.9195462817632272
0.1032268870621919,0.3221082035452127,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,1,0,0.8621331226104423,0.8695466116196308
0.1032268870621919,0.0427265400066971,0.9453707314248524,1.0242620915026297,0,0.3470509620383382,1,0,0.8416793948514426,0.8593870552286867
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.4142135623730951,0,0.3470509620383382,1,0,0.7932743039925144,0.9144297740606969
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,1,0,0.8251298558226806,0.8938098001617248
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.9349307641386986,1,0,0.8223540969182643,2.672158317234168
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,3,0,0.8197811938862952,3.6195036080915672
0.1032268870621919,0.0427265400066971,0.7195968759363836,1.0242620915026297,0,0.3470509620383382,1,1,0.8276454099049172,0.8675774111055554
0.3533129766583442,0.3221082035452127,0.9453707314248524,1.4142135623730951,0,0.9349307641386986,3,1,0.9097708556978413,1.5995407119628167
