width,lambd,mu,d1,d2,satisfaction_distance,satisfaction_threshold,network_type,grid_preference,grid_radius,grid_density,both_affected,polarization
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.14557878067767846
7,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.15973517856615818
17,0.3952115415595472,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.14040716503034414
17,0.4855188480578363,0.1068910341709852,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.1197906863609471
17,0.4855188480578363,0.3023473168723285,0.6979730632302223,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,7.951798824449163e-17
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3059946878610258,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.12120534143638834
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.3499136598786798,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.11375095363254102
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,0.3448588130995631,3,0.1589568248018622,3,0.9439835590310396,1,0.1411579114763521
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,1,0.1589568248018622,3,0.9439835590310396,1,0.1158971137685604
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.0666191792115569,3,0.9439835590310396,1,0.1307439700650025
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,1,0.9439835590310396,1,0.11859768464310962
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.7160788858309388,1,0.09594326618579141
17,0.4855188480578363,0.3023473168723285,0.2711714113996671,1.3216565588420728,0.0700492831666236,-0.0685219736769795,3,0.1589568248018622,3,0.9439835590310396,1,0.16776149803847074
17,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.005908957437072572
7,0.4855188480578363,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.1101814995566086
7,0.3952115415595472,0.3023473168723285,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.010112327616943572
7,0.3952115415595472,0.1068910341709852,0.2711714113996671,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.2318751651260938
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3216565588420728,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.02925149443764103
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.0700492831666236,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.028002193437128935
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,-0.0685219736769795,1,0.0666191792115569,1,0.7160788858309388,1,0.0723621735788648
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,3,0.0666191792115569,1,0.7160788858309388,1,2.5318672488017443e-10
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.1589568248018622,1,0.7160788858309388,1,0.02723909847035133
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,3,0.7160788858309388,1,0.0543965505421515
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.9439835590310396,1,0.026485429658810563
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.07159471680163135
7,0.3952115415595472,0.1068910341709852,0.6979730632302223,1.3059946878610258,0.3499136598786798,0.3448588130995631,1,0.0666191792115569,1,0.7160788858309388,1,0.07608398490725174
12,0.1038118605501949,0.1670588031411171,0.6835649306005619,0.8778043526897753,1.0184744283131968,0.3361171828582883,0,0.7637868039309978,1,0.6724638002924621,0,0.0007232187460559014
